order_id,date_key,customer_key,product_key,store_key,unit_price_pkr,quantity,discount_pct,discount_amount_pkr,sales_pkr,profit_pkr,profit_margin_pct,payment_method,delivery_type
ORD002093,20250618,142,83,1,144.0,1,0,0,144.0,30.0,20.8,Cash,Home Delivery
ORD002093,20250618,142,1,1,93.0,1,0,0,93.0,15.0,16.1,Debit Card,In-Store
ORD002093,20250618,142,32,1,228.0,2,5,23,433.0,65.0,15.0,Credit Card,In-Store
ORD002093,20250618,142,90,1,434.0,2,0,0,868.0,133.0,15.3,Debit Card,Home Delivery
ORD002094,20250925,142,53,4,1708.0,3,5,256,4868.0,1123.0,23.1,Cash,In-Store
ORD002094,20250925,142,91,4,108.0,2,0,0,216.0,26.0,12.0,Credit Card,In-Store
ORD002094,20250925,142,69,4,164.0,4,0,0,656.0,73.0,11.1,JazzCash,Home Delivery
ORD002094,20250925,142,48,4,651.0,2,0,0,1302.0,125.0,9.6,Credit Card,Home Delivery
ORD002094,20250925,142,64,4,773.0,3,0,0,2319.0,293.0,12.6,Debit Card,In-Store
ORD002094,20250925,142,52,4,375.0,4,0,0,1500.0,190.0,12.7,JazzCash,In-Store
ORD002094,20250925,142,13,4,516.0,4,0,0,2064.0,377.0,18.3,Credit Card,Home Delivery
ORD002094,20250925,142,85,4,152.0,3,5,23,433.0,52.0,12.0,Debit Card,In-Store
ORD002095,20260204,142,30,4,84.0,3,5,13,239.0,41.0,17.2,EasyPaisa,In-Store
ORD002095,20260204,142,10,4,221.0,1,0,0,221.0,29.0,13.1,Cash,Home Delivery
ORD002095,20260204,142,54,4,94.0,3,0,0,282.0,65.0,23.0,Cash,Home Delivery
ORD002095,20260204,142,112,4,191.0,2,5,19,363.0,70.0,19.3,Cash,Home Delivery
ORD002096,20251029,143,53,4,1895.0,3,0,0,5685.0,486.0,8.5,JazzCash,In-Store
ORD002096,20251029,143,46,4,418.0,4,15,251,1421.0,215.0,15.1,Cash,In-Store
ORD002096,20251029,143,4,4,92.0,4,5,18,350.0,69.0,19.7,JazzCash,In-Store
ORD002096,20251029,143,42,4,32.0,2,10,6,58.0,13.0,22.4,Cash,Home Delivery
ORD002096,20251029,143,92,4,152.0,3,0,0,456.0,56.0,12.3,EasyPaisa,In-Store
ORD002096,20251029,143,35,4,158.0,4,10,63,569.0,74.0,13.0,EasyPaisa,In-Store
ORD002096,20251029,143,85,4,161.0,3,0,0,483.0,77.0,15.9,Cash,In-Store
ORD002097,20251228,143,74,3,341.0,3,5,51,972.0,238.0,24.5,Cash,Home Delivery
ORD002097,20251228,143,89,3,118.0,1,10,12,106.0,24.0,22.6,Credit Card,In-Store
ORD002097,20251228,143,6,3,157.0,3,0,0,471.0,38.0,8.1,EasyPaisa,In-Store
ORD002097,20251228,143,108,3,233.0,1,0,0,233.0,35.0,15.0,Cash,In-Store
ORD002098,20260201,143,39,4,626.0,4,0,0,2504.0,390.0,15.6,JazzCash,Home Delivery
ORD002099,20250323,143,103,5,682.0,3,0,0,2046.0,217.0,10.6,Cash,In-Store
ORD002099,20250323,143,71,5,418.0,3,15,188,1066.0,173.0,16.2,EasyPaisa,In-Store
ORD002099,20250323,143,86,5,258.0,3,15,116,658.0,156.0,23.7,Debit Card,In-Store
ORD002099,20250323,143,38,5,49.0,4,0,0,196.0,49.0,25.0,Debit Card,In-Store
ORD002099,20250323,143,39,5,694.0,4,15,416,2360.0,581.0,24.6,EasyPaisa,In-Store
ORD002099,20250323,143,16,5,920.0,4,0,0,3680.0,820.0,22.3,Credit Card,In-Store
ORD002099,20250323,143,46,5,369.0,2,15,111,627.0,113.0,18.0,Debit Card,Home Delivery
ORD002100,20250824,143,24,4,90.0,1,0,0,90.0,18.0,20.0,Credit Card,In-Store
ORD002100,20250824,143,101,4,1164.0,2,0,0,2328.0,205.0,8.8,Cash,In-Store
ORD002100,20250824,143,95,4,1620.0,1,5,81,1539.0,345.0,22.4,Debit Card,In-Store
ORD002100,20250824,143,47,4,847.0,2,0,0,1694.0,262.0,15.5,Cash,Home Delivery
ORD002100,20250824,143,30,4,78.0,4,5,16,296.0,34.0,11.5,Credit Card,In-Store
ORD002100,20250824,143,19,4,408.0,4,0,0,1632.0,180.0,11.0,EasyPaisa,Home Delivery
ORD002101,20250322,143,26,5,330.0,3,10,99,891.0,167.0,18.7,Debit Card,Home Delivery
ORD002102,20250825,143,18,6,254.0,4,15,152,864.0,120.0,13.9,Cash,In-Store
ORD002102,20250825,143,72,6,360.0,4,0,0,1440.0,256.0,17.8,Credit Card,In-Store
ORD002102,20250825,143,111,6,1718.0,4,5,344,6528.0,662.0,10.1,Debit Card,In-Store
ORD002103,20260227,143,88,3,178.0,2,0,0,356.0,52.0,14.6,Cash,In-Store
ORD002103,20260227,143,4,3,86.0,3,0,0,258.0,38.0,14.7,Cash,In-Store
ORD002103,20260227,143,110,3,199.0,3,10,60,537.0,122.0,22.7,Debit Card,In-Store
ORD002103,20260227,143,86,3,300.0,1,0,0,300.0,64.0,21.3,EasyPaisa,In-Store
ORD002103,20260227,143,8,3,342.0,4,5,68,1300.0,194.0,14.9,Credit Card,In-Store
ORD002103,20260227,143,96,3,1158.0,1,15,174,984.0,185.0,18.8,Credit Card,In-Store
ORD002103,20260227,143,10,3,228.0,1,5,11,217.0,53.0,24.4,Credit Card,In-Store
ORD002104,20250621,143,46,2,377.0,1,15,57,320.0,26.0,8.1,JazzCash,In-Store
ORD002104,20250621,143,63,2,570.0,2,10,114,1026.0,88.0,8.6,Credit Card,Home Delivery
ORD002104,20250621,143,105,2,52.0,2,0,0,104.0,15.0,14.4,Debit Card,Home Delivery
ORD002105,20250601,143,48,3,616.0,1,0,0,616.0,153.0,24.8,Credit Card,In-Store
ORD002105,20250601,143,2,3,433.0,4,0,0,1732.0,322.0,18.6,Credit Card,In-Store
ORD002105,20250601,143,76,3,60.0,4,0,0,240.0,31.0,12.9,Cash,In-Store
ORD002105,20250601,143,35,3,190.0,3,10,57,513.0,92.0,17.9,EasyPaisa,Home Delivery
ORD002105,20250601,143,104,3,522.0,2,0,0,1044.0,183.0,17.5,JazzCash,In-Store
ORD002105,20250601,143,53,3,1709.0,4,5,342,6494.0,547.0,8.4,Debit Card,In-Store
ORD002106,20250621,143,13,1,540.0,4,0,0,2160.0,201.0,9.3,JazzCash,In-Store
ORD002106,20250621,143,78,1,172.0,4,0,0,688.0,124.0,18.0,Cash,In-Store
ORD002106,20250621,143,40,1,94.0,2,0,0,188.0,24.0,12.8,Credit Card,In-Store
ORD002106,20250621,143,12,1,434.0,1,10,43,391.0,97.0,24.8,Debit Card,In-Store
ORD002106,20250621,143,77,1,301.0,1,0,0,301.0,45.0,15.0,Cash,Home Delivery
ORD002106,20250621,143,107,1,124.0,3,0,0,372.0,50.0,13.4,EasyPaisa,Home Delivery
ORD002107,20260130,143,91,3,130.0,3,5,20,370.0,32.0,8.6,EasyPaisa,In-Store
ORD002107,20260130,143,88,3,166.0,1,10,17,149.0,29.0,19.5,Cash,Home Delivery
ORD002107,20260130,143,55,3,72.0,1,10,7,65.0,8.0,12.3,JazzCash,In-Store
ORD002107,20260130,143,50,3,79.0,2,0,0,158.0,28.0,17.7,EasyPaisa,In-Store
ORD002108,20260403,144,57,6,252.0,2,0,0,504.0,85.0,16.9,Cash,In-Store
ORD002108,20260403,144,62,6,174.0,1,15,26,148.0,35.0,23.6,JazzCash,In-Store
ORD002109,20251007,144,112,4,174.0,1,0,0,174.0,30.0,17.2,EasyPaisa,In-Store
ORD002109,20251007,144,24,4,87.0,1,15,13,74.0,9.0,12.2,EasyPaisa,Home Delivery
ORD002109,20251007,144,67,4,62.0,1,0,0,62.0,13.0,21.0,Cash,In-Store
ORD002109,20251007,144,84,4,125.0,4,10,50,450.0,59.0,13.1,Cash,In-Store
ORD002109,20251007,144,101,4,1119.0,1,0,0,1119.0,262.0,23.4,Debit Card,Home Delivery
ORD002110,20260202,144,46,3,385.0,3,0,0,1155.0,170.0,14.7,Cash,In-Store
ORD002110,20260202,144,104,3,511.0,4,0,0,2044.0,380.0,18.6,JazzCash,In-Store
ORD002110,20260202,144,91,3,122.0,3,0,0,366.0,53.0,14.5,JazzCash,In-Store
ORD002111,20250101,144,79,2,867.0,4,15,520,2948.0,413.0,14.0,EasyPaisa,In-Store
ORD002111,20250101,144,73,2,1467.0,4,5,293,5575.0,1252.0,22.5,JazzCash,In-Store
ORD002111,20250101,144,14,2,525.0,2,10,105,945.0,176.0,18.6,Cash,In-Store
ORD002111,20250101,144,69,2,195.0,2,10,39,351.0,68.0,19.4,Debit Card,In-Store
ORD002112,20251129,144,7,4,56.0,3,0,0,168.0,35.0,20.8,Cash,In-Store
ORD002112,20251129,144,33,4,1209.0,4,0,0,4836.0,1121.0,23.2,JazzCash,Home Delivery
ORD002112,20251129,144,96,4,1141.0,4,0,0,4564.0,686.0,15.0,Cash,In-Store
ORD002112,20251129,144,103,4,649.0,3,0,0,1947.0,336.0,17.3,Cash,In-Store
ORD002112,20251129,144,102,4,236.0,3,0,0,708.0,126.0,17.8,Credit Card,In-Store
ORD002112,20251129,144,55,4,68.0,2,15,20,116.0,25.0,21.6,Credit Card,In-Store
ORD002112,20251129,144,73,4,1504.0,4,0,0,6016.0,1059.0,17.6,JazzCash,In-Store
ORD002113,20250330,145,82,4,690.0,4,5,138,2622.0,404.0,15.4,Cash,In-Store
ORD002113,20250330,145,102,4,216.0,2,0,0,432.0,41.0,9.5,Cash,Home Delivery
ORD002113,20250330,145,2,4,454.0,3,0,0,1362.0,137.0,10.1,Cash,In-Store
ORD002113,20250330,145,90,4,431.0,3,5,65,1228.0,273.0,22.2,EasyPaisa,In-Store
ORD002113,20250330,145,93,4,92.0,2,0,0,184.0,43.0,23.4,Cash,In-Store
ORD002113,20250330,145,38,4,50.0,4,0,0,200.0,30.0,15.0,JazzCash,In-Store
ORD002113,20250330,145,65,4,344.0,3,0,0,1032.0,106.0,10.3,Debit Card,In-Store
ORD002114,20250517,145,83,6,138.0,3,0,0,414.0,82.0,19.8,JazzCash,In-Store
ORD002114,20250517,145,78,6,168.0,1,0,0,168.0,41.0,24.4,EasyPaisa,In-Store
ORD002114,20250517,145,65,6,342.0,4,5,68,1300.0,318.0,24.5,JazzCash,In-Store
ORD002114,20250517,145,67,6,59.0,4,5,12,224.0,54.0,24.1,Credit Card,Home Delivery
ORD002115,20250904,145,62,1,165.0,1,0,0,165.0,21.0,12.7,JazzCash,In-Store
ORD002115,20250904,145,17,1,114.0,3,5,17,325.0,73.0,22.5,Cash,Home Delivery
ORD002115,20250904,145,101,1,1270.0,1,5,64,1206.0,193.0,16.0,Debit Card,In-Store
ORD002116,20251126,145,18,2,270.0,2,0,0,540.0,130.0,24.1,Cash,In-Store
ORD002116,20251126,145,63,2,481.0,3,5,72,1371.0,221.0,16.1,Cash,Home Delivery
ORD002116,20251126,145,84,2,114.0,4,5,23,433.0,84.0,19.4,Cash,In-Store
ORD002116,20251126,145,55,2,72.0,1,0,0,72.0,8.0,11.1,Cash,In-Store
ORD002117,20250927,145,68,3,89.0,4,5,18,338.0,58.0,17.2,JazzCash,In-Store
ORD002117,20250927,145,92,3,149.0,2,0,0,298.0,62.0,20.8,EasyPaisa,In-Store
ORD002117,20250927,145,101,3,1159.0,4,0,0,4636.0,661.0,14.3,JazzCash,In-Store
ORD002117,20250927,145,90,3,441.0,4,0,0,1764.0,405.0,23.0,JazzCash,In-Store
ORD002117,20250927,145,24,3,90.0,2,0,0,180.0,18.0,10.0,EasyPaisa,In-Store
ORD002117,20250927,145,103,3,714.0,2,0,0,1428.0,190.0,13.3,Cash,Home Delivery
ORD002117,20250927,145,20,3,163.0,4,0,0,652.0,98.0,15.0,Debit Card,Home Delivery
ORD002118,20250926,145,61,1,2641.0,4,5,528,10036.0,2076.0,20.7,Cash,In-Store
ORD002118,20250926,145,107,1,123.0,3,0,0,369.0,78.0,21.1,Credit Card,In-Store
ORD002119,20251227,145,101,4,1260.0,3,0,0,3780.0,450.0,11.9,EasyPaisa,In-Store
ORD002119,20251227,145,16,4,780.0,1,0,0,780.0,123.0,15.8,Debit Card,Home Delivery
ORD002120,20251020,145,95,6,1777.0,4,0,0,7108.0,922.0,13.0,JazzCash,Home Delivery
ORD002120,20251020,145,5,6,385.0,4,5,77,1463.0,255.0,17.4,EasyPaisa,In-Store
ORD002120,20251020,145,93,6,77.0,2,0,0,154.0,13.0,8.4,Cash,In-Store
ORD002121,20260116,145,46,3,387.0,4,5,77,1471.0,163.0,11.1,Cash,In-Store
ORD002121,20260116,145,37,3,1158.0,4,0,0,4632.0,455.0,9.8,JazzCash,In-Store
ORD002121,20260116,145,35,3,173.0,4,0,0,692.0,133.0,19.2,Cash,In-Store
ORD002122,20260101,145,110,3,219.0,2,0,0,438.0,100.0,22.8,EasyPaisa,Home Delivery
ORD002122,20260101,145,26,3,339.0,4,0,0,1356.0,251.0,18.5,JazzCash,In-Store
ORD002122,20260101,145,12,3,458.0,1,0,0,458.0,46.0,10.0,Cash,Home Delivery
ORD002122,20260101,145,42,3,31.0,2,0,0,62.0,7.0,11.3,Cash,In-Store
ORD002122,20260101,145,7,3,63.0,2,0,0,126.0,17.0,13.5,Debit Card,Home Delivery
ORD002122,20260101,145,86,3,290.0,3,5,44,826.0,136.0,16.5,Cash,In-Store
ORD002123,20260408,145,102,1,221.0,3,5,33,630.0,85.0,13.5,Cash,In-Store
ORD002123,20260408,145,77,1,307.0,1,5,15,292.0,53.0,18.2,Credit Card,In-Store
ORD002123,20260408,145,48,1,736.0,4,0,0,2944.0,551.0,18.7,EasyPaisa,In-Store
ORD002124,20260321,145,87,5,257.0,4,0,0,1028.0,166.0,16.1,Credit Card,Home Delivery
ORD002125,20260331,146,80,1,127.0,2,15,38,216.0,21.0,9.7,Cash,In-Store
ORD002125,20260331,146,107,1,126.0,3,0,0,378.0,55.0,14.6,JazzCash,In-Store
ORD002125,20260331,146,109,1,425.0,1,0,0,425.0,89.0,20.9,Debit Card,In-Store
ORD002125,20260331,146,48,1,732.0,2,0,0,1464.0,250.0,17.1,EasyPaisa,Home Delivery
ORD002125,20260331,146,65,1,301.0,4,15,181,1023.0,84.0,8.2,JazzCash,In-Store
ORD002125,20260331,146,7,1,62.0,1,0,0,62.0,10.0,16.1,Cash,In-Store
ORD002125,20260331,146,23,1,406.0,4,0,0,1624.0,391.0,24.1,Debit Card,In-Store
ORD002126,20250404,146,40,1,98.0,2,15,29,167.0,40.0,24.0,Cash,Home Delivery
ORD002126,20250404,146,69,1,193.0,2,5,19,367.0,50.0,13.6,EasyPaisa,In-Store
ORD002126,20250404,146,82,1,614.0,3,0,0,1842.0,330.0,17.9,Cash,In-Store
ORD002126,20250404,146,51,1,625.0,4,5,125,2375.0,278.0,11.7,Cash,In-Store
ORD002126,20250404,146,19,1,357.0,4,0,0,1428.0,287.0,20.1,Cash,In-Store
ORD002126,20250404,146,87,1,290.0,3,5,44,826.0,102.0,12.3,Debit Card,Home Delivery
ORD002126,20250404,146,80,1,129.0,1,10,13,116.0,11.0,9.5,Cash,In-Store
ORD002127,20260127,146,63,2,564.0,4,0,0,2256.0,474.0,21.0,JazzCash,In-Store
ORD002127,20260127,146,99,2,415.0,4,5,83,1577.0,313.0,19.8,Credit Card,In-Store
ORD002127,20260127,146,65,2,321.0,3,10,96,867.0,175.0,20.2,Cash,Home Delivery
ORD002127,20260127,146,85,2,165.0,1,15,25,140.0,25.0,17.9,JazzCash,Home Delivery
ORD002127,20260127,146,80,2,116.0,1,15,17,99.0,17.0,17.2,Debit Card,In-Store
ORD002127,20260127,146,89,2,124.0,1,10,12,112.0,14.0,12.5,EasyPaisa,In-Store
ORD002127,20260127,146,78,2,175.0,2,5,18,332.0,55.0,16.6,Cash,Home Delivery
ORD002127,20260127,146,86,2,276.0,3,0,0,828.0,75.0,9.1,Debit Card,In-Store
ORD002128,20250208,146,12,3,393.0,3,15,177,1002.0,190.0,19.0,Cash,In-Store
ORD002128,20250208,146,79,3,935.0,4,5,187,3553.0,547.0,15.4,Credit Card,In-Store
ORD002128,20250208,146,26,3,326.0,2,15,98,554.0,79.0,14.3,Cash,In-Store
ORD002128,20250208,146,76,3,62.0,4,5,12,236.0,27.0,11.4,EasyPaisa,In-Store
ORD002128,20250208,146,71,3,384.0,2,15,115,653.0,72.0,11.0,Cash,In-Store
ORD002128,20250208,146,80,3,131.0,3,10,39,354.0,80.0,22.6,JazzCash,Home Delivery
ORD002128,20250208,146,13,3,507.0,1,0,0,507.0,71.0,14.0,JazzCash,Home Delivery
ORD002128,20250208,146,103,3,648.0,3,0,0,1944.0,291.0,15.0,EasyPaisa,In-Store
ORD002129,20260312,146,7,1,65.0,2,0,0,130.0,13.0,10.0,Cash,In-Store
ORD002129,20260312,146,35,1,183.0,3,0,0,549.0,93.0,16.9,Cash,Home Delivery
ORD002129,20260312,146,1,1,98.0,3,0,0,294.0,64.0,21.8,Credit Card,In-Store
ORD002129,20260312,146,5,1,383.0,3,15,172,977.0,80.0,8.2,JazzCash,In-Store
ORD002129,20260312,146,78,1,144.0,1,15,22,122.0,21.0,17.2,EasyPaisa,Home Delivery
ORD002129,20260312,146,81,1,530.0,4,0,0,2120.0,261.0,12.3,Debit Card,In-Store
ORD002129,20260312,146,68,1,84.0,2,15,25,143.0,25.0,17.5,Debit Card,Home Delivery
ORD002129,20260312,146,74,1,373.0,2,15,112,634.0,83.0,13.1,Credit Card,In-Store
ORD002130,20250423,146,37,2,1314.0,4,0,0,5256.0,1272.0,24.2,JazzCash,In-Store
ORD002130,20250423,146,106,2,127.0,2,15,38,216.0,33.0,15.3,Cash,In-Store
ORD002130,20250423,146,1,2,97.0,1,0,0,97.0,11.0,11.3,Credit Card,In-Store
ORD002130,20250423,146,63,2,493.0,4,0,0,1972.0,175.0,8.9,Cash,In-Store
ORD002130,20250423,146,59,2,162.0,3,15,73,413.0,33.0,8.0,Debit Card,In-Store
ORD002131,20260120,146,21,6,515.0,4,15,309,1751.0,308.0,17.6,Cash,In-Store
ORD002132,20250519,146,49,3,224.0,3,10,67,605.0,106.0,17.5,Debit Card,In-Store
ORD002132,20250519,146,44,3,88.0,4,0,0,352.0,51.0,14.5,Credit Card,In-Store
ORD002132,20250519,146,35,3,180.0,4,10,72,648.0,90.0,13.9,Debit Card,In-Store
ORD002132,20250519,146,90,3,454.0,3,0,0,1362.0,214.0,15.7,Cash,In-Store
ORD002132,20250519,146,112,3,197.0,3,0,0,591.0,144.0,24.4,EasyPaisa,Home Delivery
ORD002132,20250519,146,59,3,195.0,1,0,0,195.0,44.0,22.6,Credit Card,In-Store
ORD002132,20250519,146,31,3,1195.0,3,5,179,3406.0,549.0,16.1,Credit Card,In-Store
ORD002132,20250519,146,62,3,185.0,4,0,0,740.0,77.0,10.4,JazzCash,In-Store
ORD002133,20250921,146,2,6,464.0,4,5,93,1763.0,319.0,18.1,EasyPaisa,In-Store
ORD002133,20250921,146,102,6,230.0,2,10,46,414.0,36.0,8.7,Cash,In-Store
ORD002133,20250921,146,37,6,1221.0,3,0,0,3663.0,472.0,12.9,EasyPaisa,In-Store
ORD002133,20250921,146,22,6,426.0,4,0,0,1704.0,296.0,17.4,Credit Card,In-Store
ORD002133,20250921,146,87,6,293.0,3,0,0,879.0,156.0,17.7,Credit Card,In-Store
ORD002133,20250921,146,100,6,910.0,2,0,0,1820.0,412.0,22.6,EasyPaisa,Home Delivery
ORD002133,20250921,146,21,6,526.0,1,0,0,526.0,97.0,18.4,Cash,In-Store
ORD002133,20250921,146,79,6,861.0,4,0,0,3444.0,493.0,14.3,Cash,In-Store
ORD002134,20250830,147,59,3,198.0,4,0,0,792.0,131.0,16.5,EasyPaisa,In-Store
ORD002135,20251101,147,103,6,658.0,4,0,0,2632.0,494.0,18.8,JazzCash,In-Store
ORD002136,20260203,147,24,1,85.0,4,0,0,340.0,77.0,22.6,Debit Card,Home Delivery
ORD002136,20260203,147,4,1,96.0,1,5,5,91.0,15.0,16.5,Credit Card,In-Store
ORD002136,20260203,147,100,1,1005.0,1,0,0,1005.0,198.0,19.7,Credit Card,In-Store
ORD002136,20260203,147,75,1,88.0,3,5,13,251.0,50.0,19.9,JazzCash,Home Delivery
ORD002136,20260203,147,85,1,163.0,2,0,0,326.0,64.0,19.6,Cash,Home Delivery
ORD002136,20260203,147,17,1,125.0,2,0,0,250.0,37.0,14.8,Cash,Home Delivery
ORD002136,20260203,147,29,1,368.0,2,5,37,699.0,84.0,12.0,Credit Card,In-Store
ORD002136,20260203,147,23,1,398.0,1,5,20,378.0,62.0,16.4,Cash,Home Delivery
ORD002137,20250815,147,20,3,149.0,4,0,0,596.0,104.0,17.4,EasyPaisa,Home Delivery
ORD002137,20250815,147,52,3,384.0,1,0,0,384.0,31.0,8.1,Credit Card,In-Store
ORD002137,20250815,147,14,3,602.0,2,0,0,1204.0,171.0,14.2,EasyPaisa,Home Delivery
ORD002137,20250815,147,30,3,87.0,3,5,13,248.0,26.0,10.5,JazzCash,In-Store
ORD002138,20260322,147,68,5,78.0,3,0,0,234.0,53.0,22.6,Debit Card,Home Delivery
ORD002138,20260322,147,30,5,80.0,4,0,0,320.0,55.0,17.2,Credit Card,Home Delivery
ORD002138,20260322,147,74,5,354.0,2,0,0,708.0,156.0,22.0,Cash,Home Delivery
ORD002138,20260322,147,71,5,359.0,3,0,0,1077.0,107.0,9.9,EasyPaisa,In-Store
ORD002138,20260322,147,51,5,532.0,3,5,80,1516.0,148.0,9.8,Cash,In-Store
ORD002138,20260322,147,60,5,1505.0,4,0,0,6020.0,1330.0,22.1,JazzCash,In-Store
ORD002139,20250929,147,35,2,181.0,3,0,0,543.0,134.0,24.7,Debit Card,In-Store
ORD002140,20250805,147,93,6,82.0,4,5,16,312.0,27.0,8.7,Debit Card,Home Delivery
ORD002140,20250805,147,31,6,1169.0,4,0,0,4676.0,823.0,17.6,Debit Card,In-Store
ORD002140,20250805,147,94,6,364.0,3,0,0,1092.0,146.0,13.4,EasyPaisa,Home Delivery
ORD002141,20250904,147,33,1,1029.0,1,0,0,1029.0,87.0,8.5,JazzCash,In-Store
ORD002141,20250904,147,43,1,322.0,3,0,0,966.0,112.0,11.6,Debit Card,In-Store
ORD002141,20250904,147,36,1,116.0,3,0,0,348.0,31.0,8.9,Cash,In-Store
ORD002142,20250528,147,58,4,202.0,3,0,0,606.0,130.0,21.5,EasyPaisa,In-Store
ORD002143,20251024,147,95,2,1658.0,1,0,0,1658.0,253.0,15.3,EasyPaisa,In-Store
ORD002143,20251024,147,90,2,407.0,1,0,0,407.0,76.0,18.7,Debit Card,In-Store
ORD002144,20250429,147,112,1,164.0,3,0,0,492.0,112.0,22.8,Credit Card,In-Store
ORD002144,20250429,147,34,1,435.0,3,0,0,1305.0,133.0,10.2,Debit Card,In-Store
ORD002144,20250429,147,1,1,107.0,4,0,0,428.0,102.0,23.8,Debit Card,In-Store
ORD002144,20250429,147,106,1,123.0,3,0,0,369.0,57.0,15.4,Credit Card,In-Store
ORD002144,20250429,147,15,1,688.0,2,5,69,1307.0,151.0,11.6,Cash,Home Delivery
ORD002145,20250530,147,98,6,338.0,3,0,0,1014.0,165.0,16.3,JazzCash,In-Store
ORD002145,20250530,147,72,6,339.0,2,0,0,678.0,155.0,22.9,EasyPaisa,In-Store
ORD002145,20250530,147,9,6,744.0,3,5,112,2120.0,314.0,14.8,Cash,In-Store
ORD002146,20260109,148,33,4,1050.0,1,15,158,892.0,155.0,17.4,JazzCash,Home Delivery
ORD002146,20260109,148,67,4,62.0,4,0,0,248.0,24.0,9.7,Cash,Home Delivery
ORD002146,20260109,148,29,4,398.0,1,0,0,398.0,70.0,17.6,JazzCash,Home Delivery
ORD002146,20260109,148,34,4,439.0,2,0,0,878.0,212.0,24.1,JazzCash,In-Store
ORD002146,20260109,148,52,4,383.0,4,10,153,1379.0,324.0,23.5,Cash,In-Store
ORD002147,20260403,148,100,4,970.0,4,15,582,3298.0,365.0,11.1,Cash,In-Store
ORD002147,20260403,148,99,4,386.0,1,0,0,386.0,52.0,13.5,Debit Card,Home Delivery
ORD002147,20260403,148,70,4,1461.0,2,0,0,2922.0,289.0,9.9,Credit Card,In-Store
ORD002147,20260403,148,36,4,101.0,4,5,20,384.0,57.0,14.8,JazzCash,Home Delivery
ORD002148,20250722,148,87,2,304.0,3,15,137,775.0,146.0,18.8,Credit Card,Home Delivery
ORD002148,20250722,148,62,2,175.0,3,10,52,473.0,43.0,9.1,JazzCash,Home Delivery
ORD002148,20250722,148,20,2,159.0,1,0,0,159.0,30.0,18.9,Cash,In-Store
ORD002149,20250218,149,1,6,98.0,2,0,0,196.0,25.0,12.8,Credit Card,Home Delivery
ORD002150,20250214,149,68,6,84.0,2,0,0,168.0,41.0,24.4,EasyPaisa,In-Store
ORD002150,20250214,149,111,6,1886.0,4,0,0,7544.0,1538.0,20.4,Credit Card,In-Store
ORD002150,20250214,149,69,6,186.0,1,10,19,167.0,36.0,21.6,Cash,In-Store
ORD002150,20250214,149,30,6,86.0,4,0,0,344.0,62.0,18.0,Debit Card,Home Delivery
ORD002150,20250214,149,11,6,588.0,2,0,0,1176.0,256.0,21.8,Cash,Home Delivery
ORD002150,20250214,149,2,6,489.0,2,0,0,978.0,201.0,20.6,Credit Card,In-Store
ORD002151,20260223,149,47,6,818.0,1,0,0,818.0,183.0,22.4,Credit Card,In-Store
ORD002151,20260223,149,34,6,474.0,2,0,0,948.0,107.0,11.3,Cash,In-Store
ORD002151,20260223,149,77,6,309.0,2,0,0,618.0,90.0,14.6,JazzCash,In-Store
ORD002151,20260223,149,57,6,298.0,2,5,30,566.0,115.0,20.3,Cash,In-Store
ORD002151,20260223,149,84,6,131.0,3,15,59,334.0,47.0,14.1,Cash,In-Store
ORD002151,20260223,149,15,6,621.0,3,0,0,1863.0,425.0,22.8,EasyPaisa,In-Store
ORD002151,20260223,149,5,6,408.0,2,0,0,816.0,66.0,8.1,Debit Card,In-Store
ORD002152,20250919,149,51,3,577.0,2,0,0,1154.0,169.0,14.6,Cash,In-Store
ORD002152,20250919,149,43,3,332.0,1,0,0,332.0,64.0,19.3,Cash,Home Delivery
ORD002152,20250919,149,106,3,126.0,1,0,0,126.0,13.0,10.3,Debit Card,In-Store
ORD002153,20250820,149,91,2,130.0,4,5,26,494.0,76.0,15.4,Debit Card,In-Store
ORD002153,20250820,149,35,2,178.0,1,0,0,178.0,37.0,20.8,JazzCash,Home Delivery
ORD002153,20250820,149,50,2,84.0,4,10,34,302.0,59.0,19.5,JazzCash,In-Store
ORD002153,20250820,149,49,2,225.0,3,0,0,675.0,144.0,21.3,Cash,Home Delivery
ORD002154,20250908,149,86,3,292.0,3,10,88,788.0,192.0,24.4,Cash,In-Store
ORD002154,20250908,149,18,3,275.0,2,5,28,522.0,121.0,23.2,EasyPaisa,In-Store
ORD002154,20250908,149,48,3,616.0,2,0,0,1232.0,182.0,14.8,EasyPaisa,In-Store
ORD002154,20250908,149,39,3,648.0,1,10,65,583.0,48.0,8.2,Cash,In-Store
ORD002154,20250908,149,62,3,195.0,1,10,20,175.0,34.0,19.4,Cash,In-Store
ORD002154,20250908,149,95,3,1519.0,2,0,0,3038.0,654.0,21.5,EasyPaisa,In-Store
ORD002154,20250908,149,35,3,161.0,1,5,8,153.0,20.0,13.1,Cash,In-Store
ORD002154,20250908,149,46,3,374.0,2,10,75,673.0,61.0,9.1,Cash,In-Store
ORD002155,20250914,149,24,5,91.0,2,10,18,164.0,38.0,23.2,Credit Card,Home Delivery
ORD002155,20250914,149,22,5,428.0,2,0,0,856.0,194.0,22.7,JazzCash,In-Store
ORD002155,20250914,149,104,5,497.0,1,5,25,472.0,39.0,8.3,Debit Card,In-Store
